year,doy,time,Mdate,dnr,dng,dnb,dnr_sd,dng_sd,dnb_sd,gcc
2021,118,1430,83312,113.579,107.803,53.7422,15.4134,12.8124,10.5701,0.391833942633909
2021,118,1500,83312,116.728,108.559,50.6359,15.9139,13.0835,10.217,0.393439616646534
2021,118,1530,83312,115.09,107.226,48.5984,15.6883,12.9718,9.97959,0.395792914662344
2021,119,900,83312,119.328,103.199,39.2242,19.0276,14.1437,8.40557,0.394263713022137
2021,119,930,83312,118.522,107.157,44.3816,18.6429,14.2643,9.57111,0.396788720753786
2021,119,1000,83312,160.101,144.806,95.8707,13.2079,12.8814,12.8645,0.361312518136613
2021,119,1030,83312,137.395,124.443,50.7271,17.1091,13.7678,10.7529,0.398134660587506
2021,119,1100,83312,135.554,124.893,54.3254,16.2065,13.2233,10.7188,0.396772398088269
2021,119,1130,83312,133.4,126.828,64.7828,15.9035,12.9349,11.9079,0.390227032455537
2021,119,1200,83312,131.209,121.34,53.3034,15.6236,12.8468,10.4394,0.396727310297385
2021,119,1230,83312,134.161,118.823,46.8395,16.3366,13.0523,9.62697,0.396309828949365
2021,119,1300,83312,109.798,103.303,48.0457,14.734,11.9916,9.4995,0.395574594662693
2021,119,1330,83312,113.654,103.983,43.5432,15.0888,12.0896,8.85126,0.398127423135444
2021,119,1400,83312,113.275,105.545,47.1523,14.9991,12.0656,9.26585,0.396827038003582
2021,119,1430,83312,111.876,103.664,46.5582,14.3675,11.9176,9.12912,0.395515879162848
2021,119,1500,83312,114.629,103.258,44.9111,15.2534,12.3328,9.30989,0.392917604807645
2021,119,1530,83312,110.48,99.5891,41.6246,14.7565,12.1377,8.78893,0.395675775754419
2021,120,900,83312,106.774,87.361,35.8316,17.2864,12.0046,7.32969,0.379885600778548
2021,120,930,83312,119.299,98.5869,45.7533,22.7053,15.5709,15.9053,0.373946287198565
2021,120,1000,83312,127.992,110.299,45.8872,19.6013,14.8433,13.1327,0.388133220634095
2021,120,1030,83312,133.049,119.237,50.4414,19.6312,15.1687,15.5645,0.393875810382542
2021,120,1100,83312,134.475,118.099,46.1945,15.601,12.3331,9.26663,0.395285982290636
2021,120,1130,83312,128.363,107.352,40.7644,15.7358,11.6082,7.82822,0.388282092626069
2021,120,1200,83312,128.85,108.425,43.9778,15.3853,11.6128,8.56902,0.385507273172036
2021,120,1230,83312,132.037,112.32,43.1041,15.1993,11.786,8.35226,0.390731128490081
2021,120,1300,83312,126.062,114.371,49.5023,15.8479,12.117,9.32177,0.39447076640892
2021,120,1330,83312,108.356,92.9565,39.4796,14.4673,11.041,8.00241,0.386044641830027
2021,120,1400,83312,123.634,104.358,65.2731,12.064,10.3725,10.5266,0.35584868434737
2021,120,1430,83312,83.9111,75.7771,38.8443,11.9724,9.30425,7.52446,0.381686121919585
2021,120,1500,83312,81.6367,76.1321,41.0756,11.2817,8.86923,7.38668,0.382872738684117
2021,120,1530,83312,82.9137,76.7233,40.8172,11.8072,9.48854,7.77031,0.382747280925019
2021,121,900,83312,122.166,108.782,45.8583,18.3562,14.2176,9.07679,0.392989610424329
2021,121,930,83312,140.512,128.066,58.2138,16.879,14.4286,11.2042,0.391888658160945
2021,121,1000,83312,163.228,145.836,93.0062,13.7161,13.3163,12.4223,0.362712780007073
2021,121,1030,83312,141.292,127.77,54.2009,16.5472,13.6404,10.6268,0.39525104798602
2021,121,1100,83312,139.594,125.479,51.121,16.334,13.3812,10.2284,0.396841812305104
2021,121,1130,83312,143.942,130.785,55.0329,16.5275,13.7739,11.2331,0.396606743269876
2021,121,1200,83312,142.353,131.636,57.5084,16.2254,13.6111,11.4718,0.397095120504716
2021,121,1230,83312,139.426,128.582,57.5242,16.3255,13.6795,11.2417,0.394990111577288
2021,121,1300,83312,142.505,130.925,58.8781,16.7171,14.1844,12.0306,0.393986785155102
2021,121,1330,83312,124.48,112.122,49.5116,15.6904,12.6173,9.52189,0.391879309477075
2021,121,1400,83312,126.476,116.038,53.3981,16.5534,13.7238,10.8916,0.392136718978372
2021,121,1430,83312,126.469,114.731,52.7059,16.3594,13.5984,10.81,0.390366440415112
2021,121,1500,83312,123.104,113.966,56.6329,16.1625,13.7895,11.4194,0.3880315788506
2021,121,1530,83312,124.206,110.414,51.1011,16.2056,13.3248,10.4445,0.386439783411166
2021,122,900,83312,122.694,110.042,47.4697,19.1764,15.496,11.1895,0.392718634917134
2021,122,930,83312,118.828,109.201,48.6197,17.5622,14.112,10.1983,0.394728043182563
2021,122,1000,83312,136.376,126.46,55.6303,16.8908,13.8781,10.9065,0.397090681180395
2021,122,1030,83312,166.101,148.771,93.509,11.7587,11.378,12.239,0.364294617036542
2021,122,1100,83312,138.255,124.819,49.734,16.0554,13.1967,10.2158,0.399027518477788
2021,122,1130,83312,139.424,125.576,50.3583,15.9388,13.2043,10.2889,0.398201030383535
2021,122,1200,83312,139.6,126.538,52.1111,15.7556,13.2155,10.5778,0.397606780349104
2021,122,1230,83312,134.244,121.62,48.6071,15.1389,12.5249,9.62335,0.399446778364186
2021,122,1300,83312,117.385,108.34,46.5776,15.1983,12.4,9.25187,0.397866197384821
2021,122,1330,83312,116.132,106.515,45.488,15.3017,12.3919,9.21593,0.397243925634475
2021,122,1400,83312,116.847,105.152,43.5468,15.1326,12.2257,8.75907,0.395984421519753
2021,122,1430,83312,122.275,107.098,42.2509,15.4937,12.4393,8.56657,0.394287836968691
2021,122,1500,83312,121.817,104.777,40.7144,15.4385,12.384,8.41496,0.391970473056589
2021,122,1530,83312,121.857,105.088,42.1728,15.4323,12.64,8.54532,0.390490707043533
2021,123,900,83312,161.789,131.427,73.8704,13.3575,11.6518,7.36742,0.358027428964952
2021,123,930,83312,119.296,103.925,36.5275,17.1888,13.0222,7.95086,0.400098556873283
2021,123,1000,83312,136.99,120.325,43.7787,16.316,13.1765,9.36052,0.399626428583527
2021,123,1030,83312,137.148,120.328,43.7214,16.0375,12.9528,9.34527,0.399498800454453
2021,123,1100,83312,135.351,120.788,46.6887,15.3105,12.4675,9.6687,0.398867078540041
2021,123,1130,83312,135.627,123.079,49.6906,15.4788,12.7559,9.96549,0.399093245515677
2021,123,1200,83312,128.144,117.703,50.3321,14.9355,12.4819,10.368,0.397404813506422
2021,123,1230,83312,132.556,121.128,51.7385,15.4608,13.1439,10.4024,0.396591606708739
2021,123,1300,83312,114.203,103.403,43.3462,14.4364,11.8796,8.9905,0.396252647036507
2021,123,1330,83312,114.121,99.9404,39.4721,13.941,11.3413,8.26145,0.394190116887906
2021,123,1400,83312,115.228,100.647,39.6899,14.1613,11.6397,8.30424,0.393821686780931
2021,123,1430,83312,117.028,100.519,37.8457,14.3949,11.7684,8.20473,0.393586034369816
2021,123,1500,83312,116.329,98.6812,36.6246,14.1319,11.4782,7.73657,0.39216038481164
2021,123,1530,83312,114.732,97.6302,37.2318,13.9663,11.5394,7.81495,0.391156037404745
2021,124,900,83312,116.614,106.832,47.3022,20.8476,18.2386,16.0228,0.394580647258227
2021,124,930,83312,111.805,103.275,43.6347,16.2331,12.9332,9.11999,0.399184893629933
2021,124,1000,83312,132.451,123.252,54.9172,15.6942,12.9892,10.4457,0.396793254270006
2021,124,1030,83312,131.323,122.54,54.9016,15.8074,13.0288,10.3788,0.39687192119822
2021,124,1100,83312,132.908,123.177,54.2259,14.8428,12.2612,10.1327,0.396947061801567
2021,124,1130,83312,135.698,125.79,59.7493,16.487,15.3019,17.6921,0.391579682683175
2021,124,1200,83312,132.698,122.266,51.7901,14.4378,12.2158,10.2342,0.398579839682664
2021,124,1230,83312,133.326,122.415,51.7392,14.5367,12.4254,10.1303,0.398123196225318
2021,124,1300,83312,116.686,105.546,43.4167,14.1926,11.6767,8.59613,0.397314197283856
2021,124,1330,83312,114.645,104.235,43.3578,13.8021,11.4104,8.47887,0.397482742762485
2021,124,1400,83312,111.205,102.389,43.8032,13.6865,11.6299,9.02436,0.397785989901988
2021,124,1430,83312,114.673,104.979,44.5119,14.3067,11.945,8.94021,0.397401007480583
2021,124,1500,83312,117.735,102.391,40.6001,14.3568,11.7038,8.08537,0.392714806841356
2021,124,1530,83312,116.026,100.525,39.3974,14.1958,11.7336,7.97139,0.392754945918787
2021,125,900,83312,118.209,102.077,36.3534,17.473,13.2953,7.56089,0.397744851336155
2021,125,930,83312,136.901,120.307,44.3154,16.7531,13.6405,8.9782,0.398997225422637
2021,125,1000,83312,133.538,118.381,44.2208,15.9593,12.8445,8.94202,0.399747011377734
2021,125,1030,83312,149.445,134.523,67.5259,21.9207,19.8493,23.5044,0.382717879314549
2021,125,1100,83312,132.54,118.649,45.4034,15.0974,12.4707,9.73168,0.400040594431954
2021,125,1130,83312,130.967,116.62,45.638,14.3721,11.9567,9.0759,0.397715065222952
2021,125,1200,83312,131.387,119.56,49.2566,14.7058,12.3762,10.1111,0.398263045479801
2021,125,1230,83312,129.577,117.979,49.2423,14.4231,12.2003,9.67014,0.397505646090291
2021,125,1300,83312,112.502,102.375,43.4501,13.8085,11.4003,8.66068,0.396299884913352
2021,125,1330,83312,113.035,101.948,41.459,14.1088,11.5684,8.46519,0.397547983559635
2021,125,1400,83312,116.89,100.054,38.4003,14.1322,11.3641,7.91454,0.391839567203967
2021,125,1430,83312,113.949,99.5984,39.6335,13.5699,11.1779,7.78033,0.393388284819274
2021,125,1500,83312,114.067,99.6399,40.6333,14.1896,11.5138,7.9724,0.391758361438734
2021,125,1530,83312,114.092,99.4234,41.0186,14.6013,11.9561,8.03646,0.390609505999199
2021,126,900,83312,157.268,131.463,80.3716,13.2942,11.8259,7.67857,0.356169260254466
2021,126,930,83312,132.421,119.139,46.4969,16.1991,13.2235,9.10553,0.399718979832374
2021,126,1000,83312,134.12,121.278,47.4943,16.2261,13.2966,9.26851,0.400399746048348
2021,126,1030,83312,133.437,119.492,47.4781,15.1997,12.735,9.81183,0.397766896987455
2021,126,1100,83312,134.095,119.84,47.0109,14.8527,12.2782,9.62757,0.39821110704615
2021,126,1130,83312,136.121,121.332,46.5709,14.9093,12.1624,9.19266,0.399087045459255
2021,126,1200,83312,136.975,122.798,48.3139,15.016,12.5434,9.51295,0.398582348032325
2021,126,1230,83312,132.347,119.038,47.7379,15.0581,12.4332,9.30787,0.397956826441573
2021,126,1300,83312,134.479,121.891,49.8723,14.5997,12.2226,9.27295,0.398021435967533
2021,126,1330,83312,116.081,105.682,43.5587,14.9781,12.2584,8.76018,0.398316458849766
2021,126,1400,83312,112.917,104.311,44.2541,14.8037,12.2571,8.96356,0.398922144192662
2021,126,1430,83312,110.647,102.945,44.7649,14.5423,12.0243,8.88451,0.398460424320001
2021,126,1500,83312,113.824,103.797,43.8942,15.046,12.5785,8.79999,0.396906183655864
2021,126,1530,83312,122.214,110.003,56.9204,20.2901,16.548,15.2104,0.380452338576746
2021,127,900,83312,134.392,118.002,47.3469,16.6278,13.7381,8.37021,0.393680008300502
2021,127,930,83312,136.775,120.769,47.2261,15.9969,13.1646,9.08056,0.396262625500336
2021,127,1000,83312,131.993,117.336,45.1027,15.7468,12.6044,8.54976,0.398516871654784
2021,127,1100,88636,133.564,122.603,51.367,15.2451,12.5162,9.71944,0.398664863072051
2021,127,1130,88636,131.183,121.277,50.8408,14.8364,12.2755,9.46591,0.399857171494437
2021,127,1200,88636,134.863,124.405,53.8214,15.3735,13.1591,10.4577,0.397346572576395
2021,127,1230,88636,129.77,119.636,50.2349,14.7925,12.3941,9.57274,0.399264586376559
2021,127,1300,88636,110.45,100.952,42.3445,14.0561,11.7348,8.77473,0.397845881618072
2021,127,1330,88636,111.542,102.238,42.9471,13.7421,11.2589,8.11822,0.398236103629107
2021,127,1400,88636,114.229,102.101,41.134,13.9679,11.2926,7.95486,0.396564179846503
2021,127,1430,88636,116.598,101.521,39.6597,14.1762,11.457,8.05931,0.393830056556263
2021,127,1500,88636,117.905,100.785,38.2645,14.4905,11.8141,8.03366,0.392228974390408
2021,127,1530,88636,112.937,99.1184,41.2734,13.7936,11.2438,7.91194,0.391263843668781
2021,128,900,88636,117.295,101.045,34.9819,17.2489,13.2873,7.5361,0.398879844182441
2021,128,930,88636,132.492,115.365,40.2951,16.2966,13.2613,8.32388,0.40036147576228
2021,128,1000,88636,129.464,114.156,40.2296,16.0645,12.9039,8.68222,0.402170727032908
2021,128,1030,88636,127.764,114.655,43.0569,15.3657,12.4092,8.70566,0.40162759798638
2021,128,1100,88636,129.866,115.867,44.2754,14.7551,12.1093,8.91844,0.39952980672284
2021,128,1130,88636,129.519,116.304,45.0717,14.8821,12.1856,8.80872,0.399814778337316
2021,128,1200,88636,131.606,113.501,40.9335,14.5389,11.8105,7.99795,0.396800453082693
2021,128,1230,88636,131.851,111.654,40.991,14.3028,11.8557,8.20449,0.392462459929138
2021,128,1300,88636,132.538,113.081,42.1537,14.3005,11.8502,8.19481,0.39295249340886
2021,128,1330,88636,106.842,93.9708,36.0629,12.7544,10.5632,7.41576,0.396709328985624
2021,128,1400,88636,111.307,98.3034,38.4412,13.9148,11.2564,7.85809,0.396302220989504
2021,128,1430,88636,111.121,96.6044,37.6231,13.5184,10.9206,7.5454,0.393743593296882
2021,128,1500,88636,112.125,95.6563,38.0272,13.9435,11.5017,8.17688,0.389149683595156
2021,128,1530,88636,110.781,93.0378,34.9479,13.5011,10.8138,7.29201,0.389659864629364
2021,129,900,88636,130.506,107.019,36.1694,17.1714,13.2077,7.58269,0.39101640369697
2021,129,930,88636,127.714,105.475,36.2298,16.2278,12.2819,7.6094,0.391490868491731
2021,129,1000,88636,129.109,106.314,35.5751,15.3621,11.7645,7.40871,0.392305333506028
2021,129,1030,88636,126.685,109.195,39.945,14.771,11.6053,7.68202,0.395885072056558
2021,129,1100,88636,127.02,110.472,39.7981,14.6522,11.5352,7.84652,0.398398644596399
2021,129,1130,88636,129.172,112.315,40.3957,14.3581,11.6462,8.24879,0.398445878374232
2021,129,1200,88636,126.402,110.522,40.9841,14.1413,11.403,8.02383,0.39769261853109
2021,129,1230,88636,127.495,109.631,40.8248,14.1365,11.3077,7.90744,0.394425919982961
2021,129,1300,88636,128.395,110.382,42.0674,14.3363,11.6622,8.08694,0.393036143857595
2021,129,1330,88636,108.745,95.8361,37.7499,13.1183,10.5299,7.32216,0.395476022465141
2021,129,1400,88636,111.851,95.102,37.1992,13.0325,10.6004,7.33628,0.389519324421406
2021,129,1430,88636,109.51,95.7011,37.2907,13.1366,10.7586,7.49487,0.394640782047803
2021,129,1500,88636,126.334,106.991,50.1254,22.748,18.2089,17.1474,0.377459336801077
2021,129,1530,88636,113.427,95.8747,36.7747,14.3365,11.5206,7.78543,0.389613550913456
2021,130,900,88636,112.094,99.7045,36.4308,17.1768,13.4389,8.03379,0.401662897973769
2021,130,930,88636,131.153,116.278,42.259,16.5228,13.7985,9.40728,0.40138769028962
2021,130,1000,88636,129.005,114.04,41.3764,15.7847,12.9465,8.87038,0.400954358567956
2021,130,1030,88636,129.717,114.992,41.8671,15.2128,12.5841,8.93781,0.401261654408724
2021,130,1100,88636,130.942,116.016,43.3978,15.5954,13.0193,9.2977,0.399564947557445
2021,130,1130,88636,129.764,115.586,44.5738,14.8717,12.5568,9.32235,0.398677169656303
2021,130,1200,88636,127.669,115.449,45.5791,14.5829,12.2857,9.063,0.399896639072578
2021,130,1230,88636,126.826,113.721,45.427,13.9746,11.8829,8.95212,0.397662025219076
2021,130,1300,88636,106.996,96.3179,37.8185,13.6143,11.4114,8.24486,0.399439892772601
2021,130,1330,88636,106.686,96.7128,39.97,13.0964,11.0221,7.99135,0.397391941777253
2021,130,1400,88636,104.153,95.7967,39.1489,12.8793,11.0475,8.22877,0.400657720287781
2021,130,1430,88636,103.312,94.0473,38.3668,12.6264,10.9857,7.99733,0.398968548667288
2021,130,1500,88636,108.509,95.8036,37.8036,13.0571,10.9441,7.68211,0.395692646753914
2021,130,1530,88636,138.939,116.451,60.1837,23.824,18.6481,17.2758,0.36901364087058
2021,131,900,88636,113.805,98.8777,34.8507,17.149,13.4288,7.5476,0.399451952746579
2021,131,930,88636,129.248,112.816,38.933,16.8055,13.7325,8.66861,0.401484713359929
2021,131,1000,88636,130.453,114.217,40.3492,16.239,13.3881,8.82906,0.400734406664533
2021,131,1030,88636,129.917,113.824,39.2792,15.9846,12.9338,8.69004,0.402176240423828
2021,131,1100,88636,128.138,112.893,39.4501,15.1722,12.3842,8.51413,0.402497708401743
2021,131,1130,88636,128.001,113.302,41.8869,14.8932,12.3496,8.82305,0.400091952431919
2021,131,1200,88636,123.349,110.112,42.7977,13.8435,11.7284,8.51632,0.398582922456379
2021,131,1230,88636,124.874,112.813,43.7046,14.4229,12.0281,8.69164,0.400911043542167
2021,131,1300,88636,106.392,96.1074,37.7368,13.5502,11.2792,7.98979,0.400053780404452
2021,131,1330,88636,106.921,97.5347,40.4931,13.6871,11.4349,8.3092,0.398184028662316
2021,131,1400,88636,107.387,96.3346,39.1478,13.2636,11.0188,7.87859,0.396651863100086
2021,131,1430,88636,111.269,95.2837,34.3091,13.6555,11.002,7.52334,0.395594901308551
2021,131,1500,88636,112.328,95.1994,35.4615,13.4886,10.9164,7.21704,0.391784974539989
2021,131,1530,88636,110.587,94.8327,34.3214,13.3924,10.8481,7.27535,0.395562963546926
2021,132,900,88636,142.135,124.905,57.4008,25.8099,22.6126,21.6124,0.384985488878094
2021,132,930,88636,131.044,115.061,43.1735,17.3434,15.1033,11.0613,0.397751647633682
2021,132,1000,88636,125.635,110.899,39.3163,15.5043,12.5572,8.29033,0.402026026435353
2021,132,1030,88636,126.479,110.834,38.5669,14.8594,12.2461,8.42534,0.401747282060056
2021,132,1100,88636,123.516,110.706,41.8199,14.4968,11.9631,8.67535,0.401047811944491
2021,132,1130,88636,122.747,110.245,43.9975,14.1634,11.8759,8.81926,0.398011476969344
2021,132,1200,88636,123.002,111.505,45.806,14.0034,11.8671,9.12283,0.397787473288788
2021,132,1230,88636,122.11,110.365,45.7243,13.8282,11.7579,8.88369,0.396711997478067
2021,132,1300,88636,121.58,110.055,45.7739,13.6659,11.7199,8.78781,0.396724834711503
2021,132,1330,88636,124.059,110.126,43.8564,14.1187,12.005,9.14798,0.396077706413505
2021,132,1400,88636,107.997,93.1853,35.4535,12.8898,10.6393,7.36215,0.393792063584631
2021,132,1430,88636,111.794,94.7647,35.4341,13.384,10.9158,7.42897,0.391601320369862
2021,132,1500,88636,109.838,94.4869,35.1889,13.8311,11.2159,7.63161,0.394494596971031
2021,132,1530,88636,149.208,121.37,70.9791,12.2677,12.1341,10.77,0.355343220796757
2021,133,930,88636,122.775,111.09,45.3778,15.7291,12.7933,8.31439,0.397825834721611
2021,133,1000,88636,101.836,92.8813,39.1819,14.2506,11.4764,7.54412,0.39709969080698
2021,133,1030,88636,102.929,93.7889,39.3149,14.0334,11.3955,7.78183,0.397355367559085
2021,133,1100,88636,106.488,96.0846,37.8315,13.883,11.1795,7.80052,0.39967953957524
2021,133,1130,88636,122.989,109.44,42.7881,13.8979,11.5431,8.53524,0.397649709992584
2021,133,1200,88636,103.87,93.4152,36.8392,12.9277,10.7177,7.65292,0.398998139450651
2021,133,1230,88636,120.829,109.237,46.2417,13.6346,11.3059,8.40205,0.395345478971451
2021,133,1300,88636,120.34,109.319,43.5237,13.7184,11.2415,8.15656,0.400168092635441
2021,133,1330,88636,121.808,112.959,47.8471,14.0778,11.8177,8.78942,0.399693433554801
2021,133,1400,88636,106.276,95.6857,38.4246,13.284,11.0057,7.5835,0.398049722467545
2021,133,1430,88636,108.441,99.5468,41.1868,13.9004,11.6791,8.42895,0.399506209701952
2021,133,1500,88636,106.074,95.8129,38.8967,14.8043,11.9169,8.59544,0.397921203935816
2021,133,1530,88636,129.569,112.655,60.0118,25.0586,19.1743,17.813,0.372738768868546
2021,134,900,88636,134.124,120.948,53.174,17.4792,15.1149,9.62009,0.392374921329068
2021,134,930,88636,115.039,102.3,42.9177,16.0381,12.5068,7.42869,0.393073454016746
2021,134,1000,88636,116.577,105.101,45.0183,15.0604,12.2923,8.41977,0.394084957309119
2021,134,1030,88636,115.648,105.773,45.92,15.4215,12.4584,8.68222,0.395648254476493
2021,134,1100,88636,133.887,122.973,54.9021,14.7277,12.4967,9.69625,0.394444995077978
2021,134,1130,88636,133.952,123.815,54.8569,14.947,12.6883,9.85042,0.396050973709943
2021,134,1200,88636,137.807,126.42,54.2881,14.9741,12.8485,10.1033,0.396904259798044
2021,134,1230,88636,132.828,121.88,51.2274,14.6845,12.5585,9.53057,0.39838475704348
2021,134,1300,88636,133.39,120.805,49.0574,14.6308,12.4117,9.1569,0.398364530668183
2021,134,1330,88636,134.888,122.01,50.4792,14.8849,12.7439,9.69351,0.396939005235261
2021,134,1400,88636,112.43,103.886,45.944,13.9782,11.6996,8.70009,0.396118355830092
2021,134,1430,88636,116.787,106.309,46.125,14.7628,12.3235,9.20812,0.394876328369629
2021,134,1500,88636,118.474,107.281,47.7451,14.4534,12.1585,9.12398,0.392252141772526
2021,134,1530,88636,117.012,105.36,47.3975,14.9982,12.6421,9.79485,0.390555641019463
2021,135,900,88636,115.644,106.762,54.5599,15.4976,12.0041,8.68977,0.385469835817333
2021,135,1000,88636,105.796,101.778,55.3142,14.3551,12.0849,9.8457,0.387153170054799
2021,135,1030,88636,109.97,103.931,55.1774,14.0078,11.8254,9.22686,0.386248022881064
2021,135,1100,88636,114.737,108.544,55.9437,14.0539,11.957,9.54722,0.388733518202365
2021,135,1130,88636,105.739,98.9002,51.5908,16.0736,13.8284,9.10648,0.38598212543418
2021,135,1200,88636,112.513,106.45,56.4267,13.3807,11.338,9.23285,0.386543142317959
2021,135,1230,88636,111.698,105.324,54.3044,13.5703,11.4738,8.97116,0.388181909316602
2021,135,1300,88636,117.5,109.112,51.347,14.0683,11.6905,8.79966,0.392547102270479
2021,135,1330,88636,144.956,131.751,60.4576,14.7699,13.5902,11.8541,0.390761663591018
2021,135,1400,88636,109.792,101.92,53.2244,14.1481,12.1902,10.0372,0.384696100649061
2021,135,1430,88636,120.853,111.675,64.455,20.0723,15.6531,16.0207,0.376031624705791
2021,135,1500,88636,147.206,124.166,79.8326,10.3448,10.0167,8.74326,0.353543205299703
2021,135,1530,88636,120.025,108.131,55.8417,18.5872,15.4145,13.3123,0.380746041253151
2021,136,1000,88636,114.102,102.193,42.1895,15.3321,12.3554,7.68638,0.395354460325474
2021,136,1030,88636,119.144,103.871,42.78,15.3073,11.8709,7.53714,0.390793656765552
2021,136,1100,88636,118.994,111.703,58.7802,14.114,11.3028,8.49244,0.385878404240472
2021,136,1130,88636,121.75,103.872,40.7936,14.1406,10.8558,6.85561,0.389887078684582
2021,136,1200,88636,133.714,117.037,49.2899,14.9503,12.4238,8.61659,0.390070153769036
2021,136,1230,88636,135.919,118.851,49.665,14.6606,12.339,8.65743,0.390398607256065
2021,136,1300,88636,134.489,118.506,50.0016,14.4581,12.1431,8.75252,0.391113299621184
2021,136,1330,88636,135.513,119.86,51.0693,14.3409,12.098,8.67612,0.391133991619303
2021,136,1400,88636,116.51,102.641,44.552,14.0817,11.5214,8.10812,0.389229549910316
2021,136,1430,88636,117.318,103.831,46.1885,14.422,11.6224,8.00671,0.388389208397625
2021,136,1500,88636,115.626,102.105,45.9252,14.4776,11.9699,8.71635,0.387265689181593
2021,136,1530,88636,115.625,99.5179,44.8896,14.4444,11.8994,8.55195,0.382713314681819
2021,137,900,88636,79.7771,75.6331,44.5373,10.0539,7.34937,5.7083,0.378264794508558
2021,137,930,88636,118.103,110.099,50.431,12.7057,9.76236,6.73011,0.395139843449986
2021,137,1000,88636,106.562,96.1765,42.4751,13.774,10.739,6.66625,0.392215195242026
2021,137,1030,88636,111.033,99.2859,43.2194,14.1781,11.1492,7.19464,0.391601190037166
2021,137,1100,88636,113.991,99.5723,41.1051,14.1038,10.9804,7.16055,0.390988045631103
2021,137,1130,88636,112.256,96.353,40.1295,12.9186,10.0082,6.55035,0.387366652126631
2021,137,1200,88636,114.489,98.8484,40.066,13.5391,10.5561,6.58656,0.390083163840738
2021,137,1230,88636,134.076,115.289,46.3128,13.9346,11.4167,7.83304,0.389914291840645
2021,137,1300,88636,132.945,117.118,49.2199,14.075,11.8857,8.19172,0.391328739463564
2021,137,1330,88636,129.874,116.686,52.8885,14.0094,11.7947,8.70112,0.389669676087875
2021,137,1400,88636,130.01,114.805,52.146,14.3754,12.1016,9.39162,0.386599587151175
2021,137,1430,88636,130.124,116.802,51.2651,13.9477,11.7383,8.64208,0.391701831476526
2021,137,1500,88636,112.376,102.628,47.7219,14.0321,11.6954,8.93879,0.390627646531994
2021,137,1530,88636,119.943,105.136,45.6142,14.4134,12.0457,8.96304,0.388395423305794
2021,138,900,88636,127.728,119.601,54.5345,17.0071,14.1602,9.43344,0.39620888249159
2021,138,930,88636,127.514,119.39,55.8267,16.6131,14.0541,10.4594,0.394376916513588
2021,138,1000,88636,110.193,101.598,43.514,15.2725,12.3422,8.25072,0.397947552926891
2021,138,1030,88636,132.054,120.786,49.2339,15.7559,13.0686,9.48261,0.399855796876195
2021,138,1100,88636,132.752,120.556,47.59,15.5256,12.9362,9.38542,0.400654042233581
2021,138,1130,88636,135.414,120.39,46.6889,15.2989,12.8173,8.95975,0.397992812393283
2021,138,1200,82732,139.434,123.812,47.4245,15.1569,12.9478,10.0067,0.398531563183501
2021,138,1330,82732,117.374,105.638,44.9649,15.329,12.8978,9.46693,0.394205619962019
2021,138,1400,82732,121.215,104.575,40.4623,15.0088,12.3227,8.42509,0.392766560138635
2021,138,1430,82732,123.928,108.126,44.3566,15.1467,12.7541,9.23701,0.391178920055888
2021,138,1500,82732,125.471,107.468,44.4798,15.2397,12.7481,9.321,0.387385425933643
2021,138,1530,82732,127.166,109.42,50.39,21.398,17.3128,14.423,0.381286239964318
2021,139,900,82732,134.85,123.842,55.5533,16.5023,14.0881,9.7844,0.394093404101827
2021,139,930,82732,135.766,124.166,55.4691,15.778,13.3762,9.48189,0.393676496372397
2021,139,1000,82732,137.729,127.494,57.3572,16.168,14.1055,10.6928,0.395231945420085
2021,139,1030,82732,135.612,124.107,53.2416,15.0595,12.7338,9.64622,0.396557905372114
2021,139,1100,82732,136.728,123.79,51.1054,15.5189,13.3939,9.94453,0.397242312355234
2021,139,1130,82732,133.147,121.693,51.8919,14.759,12.3853,9.73809,0.396740606373188
2021,139,1200,82732,134.943,123.767,55.5331,14.9332,12.9654,10.6731,0.393857494404809
2021,139,1230,82732,138.292,123.886,50.1,15.5088,13.5597,10.4598,0.396717027776532
2021,139,1300,82732,141.269,124.805,49.0611,15.0288,13.2894,10.026,0.396036493554669
2021,139,1330,82732,125.295,109.125,42.2106,15.4743,13.0335,8.98944,0.394479135713836
2021,139,1400,82732,130.192,113.498,45.0813,14.9249,12.991,9.22272,0.393037673757745
2021,139,1430,82732,123.257,107.762,42.7205,15.336,13.0869,9.43587,0.393666241079566
2021,139,1500,82732,119.602,106.26,45.252,14.6694,12.3849,9.18955,0.391938446557537
2021,139,1530,82732,122.021,107.602,47.7718,15.176,12.8815,10.1525,0.387902008256824
2021,140,900,82732,125.77,116.664,55.4609,16.8478,13.8428,9.61326,0.391628054055306
2021,140,930,82732,125.615,116.845,54.6817,16.0833,13.1393,9.59168,0.393229896712579
2021,140,1000,82732,108.538,100.071,45.5528,15.2415,12.2477,8.51718,0.393729506164971
2021,140,1030,82732,106.814,98.2967,44.6085,14.3612,11.4328,8.10038,0.393628924007445
2021,140,1100,82732,107.186,98.4736,44.5447,14.4615,11.4987,8.17817,0.393572772330452
2021,140,1130,82732,105.368,96.7853,43.1979,13.8318,11.015,8.0096,0.394476570728001
2021,140,1200,82732,126.17,115.083,52.3869,14.2846,11.7423,8.91328,0.391918809398859
2021,140,1230,82732,127.181,115.032,48.868,14.4797,11.9099,8.77894,0.395188968019211
