Stn Id,Stn Name,CIMIS Region,Date,Hour ,DOY,ETo ,qc,Precip,qc,Sol Rad ,qc,Net Rad ,qc,Vap Pres ,qc,Air Temp ,qc,Rel Hum ,qc,Dew Point,qc,Wind Speed,qc,Res Wind Speed (m/s),qc,Wind Dir ,qc,Wind Dir Std Dev,qc,Soil Temp ,qc,PM ETo ,qc,PM ETr ,qc,Exp 1,Exp 2
,,,,(PST),,(mm),, (mm),,(W/sq.m),,(W/sq.m),,(kPa),,(C),,(%),, (C),, (m/s),,,,(0-360),,,,(C),,(mm),,(mm),,,
170,Concord,San Francisco Bay,6/8/2020,1800,160,0.3, ,0, ,337, ,174, ,0.8, ,24.6, ,26, ,4.1, ,2.8, ,2.4, ,313, ,28, ,20.7, ,0.32, ,,N,26.5,13.5
170,Concord,San Francisco Bay,6/8/2020,1900,160,0.1, ,0, ,116, ,7, ,0.8, ,22.6, ,29, ,3.7, ,2.3, ,2.1, ,313, ,23, ,21, ,0.17, ,,N,29.1,13.5
170,Concord,San Francisco Bay,6/8/2020,2000,160,0.02, ,0, ,6, ,-64, ,0.8, ,20.3, ,32, ,3, ,1.1, ,0.6, ,306, ,53, ,21.2, ,0.04, ,,N,31.9,13.4
170,Concord,San Francisco Bay,6/8/2020,2100,160,0, ,0, ,0, ,-65, ,0.8, ,18.2, ,40, ,4.2, ,0.6, ,0.4, ,102, ,52, ,21.3, ,0.01, ,,N,39.6,13.2
170,Concord,San Francisco Bay,6/8/2020,2200,160,0, ,0, ,0, ,-62, ,0.9, ,16, ,51, ,6, ,0.6, ,0.5, ,72, ,38, ,21.3, ,0, ,,N,51.6,13.2
170,Concord,San Francisco Bay,6/8/2020,2300,160,0, ,0, ,0, ,-61, ,0.9, ,14.1, ,55, ,5.1, ,0.5, ,0.4, ,74, ,34, ,21.2, ,0, ,,N,54.8,13.1
170,Concord,San Francisco Bay,6/8/2020,2400,160,0, ,0, ,0, ,-61, ,0.9, ,13.6, ,58, ,5.5, ,0.6, ,0.4, ,66, ,42, ,21.1, ,0, ,,N,58.1,13.1
170,Concord,San Francisco Bay,6/9/2020,100,161,0, ,0, ,0, ,-38, ,1, ,12.6, ,65, ,6.3, ,0.6, ,0.5, ,73, ,40, ,20.9, ,0, ,,N,65.4,13.1
170,Concord,San Francisco Bay,6/9/2020,200,161,0, ,0, ,0, ,-38, ,1, ,12.5, ,66, ,6.2, ,0.6, ,0.5, ,60, ,28, ,20.7, ,0, ,,N,65.7,13.1
170,Concord,San Francisco Bay,6/9/2020,300,161,0, ,0, ,0, ,-38, ,0.9, ,12, ,64, ,5.4, ,0.6, ,0.5, ,57, ,37, ,20.5, ,0, ,,N,64.2,13
170,Concord,San Francisco Bay,6/9/2020,400,161,0, ,0, ,0, ,-38, ,0.9, ,11, ,67, ,5.1, ,0.5, ,0.4, ,69, ,34, ,20.3, ,0, ,,N,66.9,13
170,Concord,San Francisco Bay,6/9/2020,500,161,0, ,0, ,3, ,-36, ,0.9, ,10.9, ,66, ,4.8, ,0.6, ,0.5, ,58, ,25, ,20.1, ,0, ,,N,66.1,13
170,Concord,San Francisco Bay,6/9/2020,600,161,0.01, ,0, ,16, ,-26, ,0.9, ,11.4, ,65, ,5.2, ,0.6, ,0.5, ,49, ,35, ,19.9, ,0, ,,N,65.4,13.2
170,Concord,San Francisco Bay,6/9/2020,700,161,0.14, ,0, ,232, ,132, ,0.9, ,15.2, ,54, ,6, ,0.5, ,0.4, ,17, ,37, ,19.7, ,0.12, ,,N,54.4,13.9
170,Concord,San Francisco Bay,6/9/2020,800,161,0.3, ,0, ,468, ,267, ,1, ,20.1, ,44, ,7.5, ,0.8, ,0.1, ,336, ,76, ,19.5, ,0.28, ,,N,44.1,13.9
170,Concord,San Francisco Bay,6/9/2020,900,161,0.43, ,0, ,661, ,367, ,1.1, ,22.1, ,41, ,8.1, ,1.1, ,0.3, ,282, ,68, ,19.3, ,0.43, ,,N,40.7,13.7
170,Concord,San Francisco Bay,6/9/2020,1000,161,0.58, ,0, ,822, ,481, ,1, ,24.8, ,32, ,7.2, ,1.2, ,0.7, ,297, ,51, ,19.2, ,0.57, ,,N,32.5,13.6
170,Concord,San Francisco Bay,6/9/2020,1100,161,0.71, ,0, ,943, ,567, ,0.9, ,26.3, ,27, ,5.9, ,1.7, ,1.5, ,312, ,31, ,19.1, ,0.69, ,,N,27.2,13.5
170,Concord,San Francisco Bay,6/9/2020,1200,161,0.79, ,0, ,1016, ,614, ,0.8, ,28, ,20, ,3.1, ,1.8, ,1.6, ,307, ,28, ,19.1, ,0.77, ,,N,20.2,13.4
170,Concord,San Francisco Bay,6/9/2020,1300,161,0.81, ,0, ,1032, ,625, ,0.8, ,29.4, ,19, ,3.5, ,1.7, ,1.3, ,312, ,40, ,19.2, ,0.8, ,,N,19.2,13.4
170,Concord,San Francisco Bay,6/9/2020,1400,161,0.81, ,0, ,985, ,590, ,0.8, ,30.5, ,18, ,3.6, ,2.2, ,2, ,326, ,26, ,19.5, ,0.8, ,,N,18.2,13.3
170,Concord,San Francisco Bay,6/9/2020,1500,161,0.73, ,0, ,883, ,518, ,0.9, ,31.1, ,20, ,5.2, ,2.3, ,2.1, ,305, ,28, ,19.8, ,0.74, ,,N,19.6,13.3
170,Concord,San Francisco Bay,6/9/2020,1600,161,0.61, ,0, ,732, ,412, ,1.1, ,31.1, ,24, ,8, ,2.6, ,2.3, ,310, ,28, ,20.2, ,0.64, ,,N,23.8,13.3
170,Concord,San Francisco Bay,6/9/2020,1700,161,0.46, ,0, ,546, ,279, ,1.1, ,30.5, ,25, ,8, ,2.8, ,2.5, ,318, ,24, ,20.6, ,0.51, ,,N,24.6,13.3
170,Concord,San Francisco Bay,6/9/2020,1800,161,0.32, ,0, ,337, ,177, ,1.2, ,29.7, ,28, ,9.1, ,2.4, ,2.2, ,308, ,25, ,21, ,0.34, ,,N,27.8,13.3
170,Concord,San Francisco Bay,6/9/2020,1900,161,0.09, ,0, ,115, ,13, ,1.3, ,27.1, ,36, ,10.6, ,1.8, ,1.7, ,314, ,23, ,21.4, ,0.15, ,,N,35.8,13.4
170,Concord,San Francisco Bay,6/9/2020,2000,161,0.03, ,0, ,6, ,-58, ,1.2, ,24.5, ,39, ,9.7, ,1.3, ,1, ,306, ,38, ,21.6, ,0.04, ,,N,39.3,13.3
170,Concord,San Francisco Bay,6/9/2020,2100,161,0, ,0, ,0, ,-59, ,1.2, ,20.6, ,51, ,10.2, ,0.7, ,0.5, ,62, ,46, ,21.7, ,0.01, ,,N,51.2,13.2
170,Concord,San Francisco Bay,6/9/2020,2200,161,0, ,0, ,0, ,-57, ,1.3, ,18.6, ,62, ,11, ,0.6, ,0.4, ,78, ,41, ,21.7, ,0, ,,N,61.8,13.1
170,Concord,San Francisco Bay,6/9/2020,2300,161,0, ,0, ,0, ,-56, ,1.3, ,17, ,66, ,10.6, ,0.5, ,0.3, ,73, ,44, ,21.7, ,0, ,,N,66.1,13.1
170,Concord,San Francisco Bay,6/9/2020,2400,161,0, ,0, ,0, ,-57, ,1.3, ,16.9, ,66, ,10.6, ,0.6, ,0.4, ,66, ,41, ,21.6, ,0, ,,N,66.2,13.1
170,Concord,San Francisco Bay,6/10/2020,100,162,0, ,0, ,0, ,-37, ,1.3, ,16.3, ,70, ,10.7, ,0.5, ,0.5, ,59, ,27, ,21.4, ,0, ,,N,69.6,13.1
170,Concord,San Francisco Bay,6/10/2020,200,162,0, ,0, ,0, ,-36, ,1.3, ,16.1, ,71, ,10.8, ,0.7, ,0.6, ,59, ,35, ,21.2, ,0, ,,N,70.8,13
170,Concord,San Francisco Bay,6/10/2020,300,162,0, ,0, ,0, ,-36, ,1.3, ,15.4, ,72, ,10.4, ,0.6, ,0.5, ,54, ,26, ,21.1, ,0, ,,N,71.9,13
170,Concord,San Francisco Bay,6/10/2020,400,162,0, ,0, ,0, ,-36, ,1.3, ,14.5, ,76, ,10.4, ,0.5, ,0.5, ,63, ,30, ,20.9, ,0, ,,N,76.2,13
170,Concord,San Francisco Bay,6/10/2020,500,162,0, ,0, ,3, ,-34, ,1.3, ,14.5, ,76, ,10.3, ,0.6, ,0.5, ,51, ,32, ,20.7, ,0, ,,N,75.8,13
170,Concord,San Francisco Bay,6/10/2020,600,162,0.01, ,0, ,17, ,-24, ,1.3, ,16.4, ,69, ,10.8, ,0.8, ,0.6, ,133, ,43, ,20.5, ,0.01, ,,N,69.1,13.2
170,Concord,San Francisco Bay,6/10/2020,700,162,0.16, ,0, ,233, ,133, ,1.4, ,19.6, ,61, ,11.8, ,1, ,0.8, ,183, ,36, ,20.3, ,0.14, ,,N,60.9,13.8
170,Concord,San Francisco Bay,6/10/2020,800,162,0.31, ,0, ,445, ,260, ,1.4, ,22.2, ,53, ,12.1, ,1.3, ,1, ,259, ,42, ,20.1, ,0.29, ,,N,52.9,13.7
170,Concord,San Francisco Bay,6/10/2020,900,162,0.44, ,0, ,605, ,369, ,1.4, ,23.5, ,50, ,12.5, ,1.7, ,1.5, ,306, ,29, ,19.9, ,0.42, ,,N,50,13.6
170,Concord,San Francisco Bay,6/10/2020,1000,162,0.59, ,0, ,788, ,485, ,1.5, ,25.4, ,46, ,13, ,1.7, ,1.3, ,326, ,38, ,19.8, ,0.56, ,,N,46.2,13.5
170,Concord,San Francisco Bay,6/10/2020,1100,162,0.69, ,0, ,890, ,556, ,1.5, ,26.9, ,43, ,13.3, ,1.8, ,1.5, ,321, ,33, ,19.8, ,0.65, ,,N,43,13.5
170,Concord,San Francisco Bay,6/10/2020,1200,162,0.79, ,0, ,1013, ,627, ,1.4, ,29.2, ,36, ,12.5, ,1.6, ,1.2, ,332, ,40, ,19.8, ,0.77, ,,N,35.8,13.4
170,Concord,San Francisco Bay,6/10/2020,1300,162,0.76, ,0, ,957, ,580, ,1.4, ,31.2, ,30, ,11.8, ,1.5, ,1.1, ,316, ,44, ,20, ,0.75, ,,N,30.5,13.3
170,Concord,San Francisco Bay,6/10/2020,1400,162,0.73, ,0, ,836, ,528, ,1.3, ,32, ,26, ,10.3, ,1.9, ,1.7, ,325, ,25, ,20.2, ,0.7, ,,N,26.4,13.2
170,Concord,San Francisco Bay,6/10/2020,1500,162,0.7, ,0, ,832, ,483, ,1.1, ,32.8, ,23, ,8.9, ,2.2, ,2, ,316, ,27, ,20.5, ,0.71, ,,N,22.9,13.2
170,Concord,San Francisco Bay,6/10/2020,1600,162,0.63, ,0, ,737, ,418, ,1.2, ,33, ,25, ,10.2, ,2.6, ,2.4, ,328, ,26, ,20.9, ,0.66, ,,N,24.9,13.2
170,Concord,San Francisco Bay,6/10/2020,1700,162,0.47, ,0, ,549, ,288, ,1.5, ,32.1, ,30, ,12.5, ,2.7, ,2.4, ,322, ,27, ,21.2, ,0.51, ,,N,30.3,13.2
170,Concord,San Francisco Bay,6/10/2020,1800,162,0.32, ,0, ,343, ,179, ,1.4, ,31.5, ,30, ,11.5, ,2.2, ,2, ,313, ,27, ,21.6, ,0.34, ,,N,29.5,13.2
170,Concord,San Francisco Bay,6/10/2020,1900,162,0.1, ,0, ,124, ,16, ,1.3, ,28.6, ,34, ,11.4, ,2, ,1.8, ,319, ,30, ,21.9, ,0.18, ,,N,34.4,13.3
170,Concord,San Francisco Bay,6/10/2020,2000,162,0.03, ,0, ,6, ,-60, ,1.3, ,25.4, ,41, ,11.4, ,1.7, ,1.5, ,316, ,27, ,22.1, ,0.06, ,,N,41.5,13.2
170,Concord,San Francisco Bay,6/10/2020,2100,162,0, ,0, ,0, ,-61, ,1.4, ,21.4, ,54, ,11.9, ,0.7, ,0.4, ,90, ,57, ,22.2, ,0.01, ,,N,54.8,13.1
170,Concord,San Francisco Bay,6/10/2020,2200,162,0, ,0, ,0, ,-60, ,1.4, ,20.7, ,59, ,12.3, ,0.7, ,0.2, ,135, ,69, ,22.2, ,0, ,,N,58.8,13.1
170,Concord,San Francisco Bay,6/10/2020,2300,162,0, ,0, ,0, ,-58, ,1.5, ,19.2, ,66, ,12.8, ,0.6, ,0.1, ,267, ,77, ,22.2, ,0, ,,N,66.2,13.1
170,Concord,San Francisco Bay,6/10/2020,2400,162,0, ,0, ,0, ,-57, ,1.5, ,18.1, ,71, ,12.7, ,0.8, ,0.2, ,122, ,68, ,22, ,0, ,,N,70.9,13.1
170,Concord,San Francisco Bay,6/11/2020,100,163,0, ,0, ,0, ,-33, ,1.5, ,17, ,77, ,12.8, ,0.8, ,0.5, ,145, ,53, ,21.9, ,0, ,,N,76.6,13
170,Concord,San Francisco Bay,6/11/2020,200,163,0, ,0, ,0, ,-33, ,1.5, ,17, ,77, ,12.9, ,1.6, ,1.4, ,185, ,28, ,21.7, ,0.01, ,,N,76.6,13
170,Concord,San Francisco Bay,6/11/2020,300,163,0, ,0, ,0, ,-33, ,1.5, ,16.6, ,79, ,12.9, ,1.5, ,1.3, ,168, ,30, ,21.5, ,0.01, ,,N,79.1,13
170,Concord,San Francisco Bay,6/11/2020,400,163,0, ,0, ,0, ,-32, ,1.5, ,15.4, ,85, ,12.9, ,0.8, ,0.7, ,114, ,37, ,21.3, ,0, ,,N,85,13
170,Concord,San Francisco Bay,6/11/2020,500,163,0, ,0, ,3, ,-30, ,1.5, ,15.1, ,87, ,12.9, ,0.8, ,0.5, ,119, ,51, ,21.2, ,0, ,,N,86.6,13
170,Concord,San Francisco Bay,6/11/2020,600,163,0, ,0, ,18, ,-19, ,1.5, ,15.8, ,84, ,13.1, ,0.9, ,0.4, ,144, ,56, ,21, ,0, ,,N,83.7,13.2
170,Concord,San Francisco Bay,6/11/2020,700,163,0.14, ,0, ,218, ,127, ,1.6, ,18.5, ,73, ,13.6, ,1.3, ,1.1, ,193, ,31, ,20.8, ,0.13, ,,N,73.3,13.8
170,Concord,San Francisco Bay,6/11/2020,800,163,0.31, ,0, ,455, ,267, ,1.6, ,21.9, ,62, ,14.4, ,1.4, ,1, ,236, ,40, ,20.6, ,0.29, ,,N,62.5,13.7
170,Concord,San Francisco Bay,6/11/2020,900,163,0.4, ,0, ,539, ,330, ,1.7, ,23.3, ,59, ,14.9, ,1.9, ,1.6, ,299, ,31, ,20.5, ,0.38, ,,N,59.2,13.6
170,Concord,San Francisco Bay,6/11/2020,1000,163,0.59, ,0, ,810, ,484, ,1.7, ,25.4, ,52, ,14.8, ,2.2, ,2.1, ,311, ,22, ,20.4, ,0.57, ,,N,52,13.5
170,Concord,San Francisco Bay,6/11/2020,1100,163,0.73, ,0, ,943, ,581, ,1.7, ,27.4, ,46, ,14.9, ,2.2, ,2, ,313, ,26, ,20.3, ,0.7, ,,N,46.4,13.5
170,Concord,San Francisco Bay,6/11/2020,1200,163,0.8, ,0, ,1002, ,623, ,1.7, ,28.6, ,43, ,14.9, ,2.6, ,2.3, ,324, ,26, ,20.3, ,0.77, ,,N,43.2,13.4
170,Concord,San Francisco Bay,6/11/2020,1300,163,0.85, ,0, ,1023, ,637, ,1.6, ,29.8, ,39, ,14.2, ,3, ,2.6, ,319, ,28, ,20.5, ,0.82, ,,N,38.7,13.4
170,Concord,San Francisco Bay,6/11/2020,1400,163,0.74, ,0, ,828, ,526, ,1.5, ,30.9, ,34, ,13, ,3, ,2.6, ,306, ,30, ,20.7, ,0.72, ,,N,33.6,13.3
170,Concord,San Francisco Bay,6/11/2020,1500,163,0.61, ,0, ,676, ,423, ,1.6, ,28, ,42, ,14, ,3.9, ,3.7, ,309, ,19, ,21, ,0.59, ,,N,42.4,13.3
170,Concord,San Francisco Bay,6/11/2020,1600,163,0.46, ,0, ,525, ,320, ,1.6, ,27, ,44, ,13.8, ,3, ,2.6, ,287, ,30, ,21.4, ,0.46, ,,N,44.3,13.4
170,Concord,San Francisco Bay,6/11/2020,1700,163,0.44, ,0, ,557, ,298, ,1.5, ,27.3, ,41, ,13.1, ,3.2, ,2.9, ,290, ,24, ,21.8, ,0.47, ,,N,41.5,13.4
170,Concord,San Francisco Bay,6/11/2020,1800,163,0.32, ,0, ,332, ,181, ,1.4, ,26.7, ,39, ,11.7, ,3.4, ,3.1, ,298, ,24, ,22, ,0.34, ,,N,39.4,13.4
170,Concord,San Francisco Bay,6/11/2020,1900,163,0.12, ,0, ,108, ,14, ,1.3, ,24.1, ,43, ,10.7, ,3.3, ,3.1, ,279, ,23, ,22.3, ,0.19, ,,N,43,13.5
170,Concord,San Francisco Bay,6/11/2020,2000,163,0.04, ,0, ,9, ,-50, ,1.3, ,22.6, ,46, ,10.4, ,2.1, ,1.7, ,262, ,37, ,22.4, ,0.06, ,,N,46.2,13.4
170,Concord,San Francisco Bay,6/11/2020,2100,163,0.01, ,0, ,0, ,-55, ,1.3, ,21.2, ,51, ,10.8, ,1.2, ,0.5, ,225, ,61, ,22.5, ,0.02, ,,N,51.5,13.2
170,Concord,San Francisco Bay,6/11/2020,2200,163,0, ,0, ,0, ,-53, ,1.4, ,19.5, ,63, ,12.2, ,1.2, ,0.7, ,212, ,53, ,22.5, ,0.01, ,,N,63,13.1
170,Concord,San Francisco Bay,6/11/2020,2300,163,0, ,0, ,0, ,-51, ,1.5, ,18, ,70, ,12.5, ,1.2, ,0.8, ,231, ,44, ,22.4, ,0.01, ,,N,70.3,13.1
170,Concord,San Francisco Bay,6/11/2020,2400,163,0, ,0, ,0, ,-51, ,1.4, ,17, ,75, ,12.5, ,1.2, ,0.8, ,214, ,49, ,22.3, ,0, ,,N,74.8,13.1
170,Concord,San Francisco Bay,6/12/2020,100,164,0, ,0, ,0, ,-37, ,1.4, ,16.4, ,77, ,12.3, ,1.9, ,1.5, ,191, ,35, ,22.1, ,0.01, ,,N,76.8,13.1
170,Concord,San Francisco Bay,6/12/2020,200,164,0, ,0, ,0, ,-36, ,1.4, ,15.7, ,80, ,12.3, ,2, ,1.8, ,201, ,30, ,22, ,0.01, ,,N,80.4,13.1
170,Concord,San Francisco Bay,6/12/2020,300,164,0, ,0, ,0, ,-36, ,1.4, ,15.3, ,82, ,12.1, ,1.7, ,1.4, ,204, ,35, ,21.8, ,0.01, ,,N,81.5,13
170,Concord,San Francisco Bay,6/12/2020,400,164,0, ,0, ,0, ,-36, ,1.4, ,14.9, ,82, ,11.9, ,2.1, ,1.8, ,219, ,27, ,21.6, ,0.01, ,,N,82.4,13
170,Concord,San Francisco Bay,6/12/2020,500,164,0, ,0, ,2, ,-35, ,1.4, ,14.6, ,82, ,11.6, ,2, ,1.8, ,224, ,28, ,21.4, ,0.01, ,,N,82,13
170,Concord,San Francisco Bay,6/12/2020,600,164,0.02, ,0, ,57, ,5, ,1.3, ,15.1, ,77, ,11.2, ,1.6, ,1.4, ,212, ,32, ,21.3, ,0.03, ,,N,77.3,13.4
170,Concord,San Francisco Bay,6/12/2020,700,164,0.17, ,0, ,239, ,137, ,1.3, ,17.2, ,66, ,10.8, ,2.1, ,1.8, ,194, ,32, ,21.1, ,0.15, ,,N,66.4,13.9
170,Concord,San Francisco Bay,6/12/2020,800,164,0.18, ,0, ,260, ,148, ,1.4, ,17.9, ,66, ,11.4, ,2.5, ,2.1, ,223, ,31, ,20.9, ,0.19, ,,N,66.1,13.8
170,Concord,San Francisco Bay,6/12/2020,900,164,0.24, ,0, ,348, ,200, ,1.4, ,18.2, ,66, ,11.7, ,2.6, ,2.1, ,223, ,35, ,20.8, ,0.24, ,,N,65.8,13.8
170,Concord,San Francisco Bay,6/12/2020,1000,164,0.3, ,0, ,429, ,249, ,1.3, ,19.6, ,56, ,10.5, ,2.5, ,2.2, ,275, ,29, ,20.7, ,0.31, ,,N,56,13.8
170,Concord,San Francisco Bay,6/12/2020,1100,164,0.37, ,0, ,498, ,294, ,1.3, ,20, ,54, ,10.5, ,3.3, ,2.7, ,277, ,33, ,20.6, ,0.37, ,,N,54.4,13.7
170,Concord,San Francisco Bay,6/12/2020,1200,164,0.45, ,0, ,593, ,360, ,1.3, ,20.5, ,54, ,10.8, ,3.5, ,3, ,284, ,29, ,20.6, ,0.42, ,,N,53.8,13.7
170,Concord,San Francisco Bay,6/12/2020,1300,164,0.54, ,0, ,710, ,445, ,1.2, ,21, ,50, ,10.2, ,3.4, ,2.8, ,291, ,33, ,20.6, ,0.5, ,,N,49.9,13.7
170,Concord,San Francisco Bay,6/12/2020,1400,164,0.66, ,0, ,893, ,565, ,1.3, ,21.9, ,51, ,11.3, ,3, ,2.6, ,248, ,29, ,20.6, ,0.59, ,,N,51,13.6
170,Concord,San Francisco Bay,6/12/2020,1500,164,0.55, ,0, ,725, ,456, ,1.3, ,21.7, ,52, ,11.3, ,3.1, ,2.5, ,251, ,36, ,20.8, ,0.49, ,,N,51.6,13.6
170,Concord,San Francisco Bay,6/12/2020,1600,164,0.45, ,0, ,602, ,370, ,1.3, ,21.2, ,53, ,11.1, ,3.1, ,2.5, ,256, ,34, ,21, ,0.42, ,,N,52.5,13.6
170,Concord,San Francisco Bay,6/12/2020,1700,164,0.39, ,0, ,531, ,302, ,1.2, ,21, ,50, ,10.2, ,3.4, ,2.8, ,270, ,33, ,21.2, ,0.37, ,,N,50.3,13.6
170,Concord,San Francisco Bay,6/12/2020,1800,164,0.27, ,0, ,329, ,181, ,1.1, ,19.5, ,50, ,8.7, ,3.9, ,3.5, ,287, ,26, ,21.4, ,0.27, ,,N,49.7,13.7
170,Concord,San Francisco Bay,6/12/2020,1900,164,0.1, ,0, ,128, ,31, ,1.1, ,17.8, ,55, ,8.6, ,3.2, ,2.9, ,283, ,27, ,21.5, ,0.14, ,,N,55,13.7
170,Concord,San Francisco Bay,6/12/2020,2000,164,0.02, ,0, ,7, ,-48, ,1.1, ,16.1, ,62, ,8.7, ,2.5, ,2, ,248, ,37, ,21.6, ,0.03, ,,N,61.7,13.5
170,Concord,San Francisco Bay,6/12/2020,2100,164,0.01, ,0, ,0, ,-52, ,1.1, ,15.4, ,65, ,8.9, ,2.9, ,2.6, ,262, ,28, ,21.6, ,0.03, ,,N,65,13.3
170,Concord,San Francisco Bay,6/12/2020,2200,164,0, ,0, ,0, ,-52, ,1.2, ,14.7, ,70, ,9.3, ,1.7, ,1.2, ,236, ,46, ,21.6, ,0.01, ,,N,70.2,13.2
170,Concord,San Francisco Bay,6/12/2020,2300,164,0, ,0, ,0, ,-51, ,1.2, ,14.5, ,72, ,9.4, ,1.6, ,1.2, ,214, ,40, ,21.5, ,0.01, ,,N,71.5,13.1
170,Concord,San Francisco Bay,6/12/2020,2400,164,0, ,0, ,0, ,-51, ,1.2, ,14.4, ,73, ,9.6, ,1.8, ,1.4, ,231, ,38, ,21.4, ,0.01, ,,N,72.8,13.1
170,Concord,San Francisco Bay,6/13/2020,100,165,0.01, ,0, ,0, ,-21, ,1.2, ,14, ,76, ,9.7, ,1.7, ,1.4, ,237, ,32, ,21.2, ,0.01, ,,N,75.5,13.1
170,Concord,San Francisco Bay,6/13/2020,200,165,0, ,0, ,0, ,-21, ,1.2, ,13.5, ,79, ,10, ,1.3, ,1, ,254, ,39, ,21, ,0, ,,N,79.4,13.1
170,Concord,San Francisco Bay,6/13/2020,300,165,0.01, ,0, ,0, ,-21, ,1.2, ,13.5, ,79, ,9.9, ,1.6, ,1.3, ,250, ,35, ,20.9, ,0.01, ,,N,78.9,13
170,Concord,San Francisco Bay,6/13/2020,400,165,0.01, ,0, ,0, ,-21, ,1.2, ,13.8, ,78, ,10, ,1.9, ,1.7, ,265, ,26, ,20.7, ,0.01, ,,N,77.9,13
170,Concord,San Francisco Bay,6/13/2020,500,165,0.01, ,0, ,2, ,-20, ,1.2, ,13.8, ,77, ,9.9, ,1.7, ,1.6, ,258, ,26, ,20.5, ,0.01, ,,N,77,13
170,Concord,San Francisco Bay,6/13/2020,600,165,0.03, ,0, ,26, ,-1, ,1.2, ,14, ,76, ,9.9, ,1.3, ,1, ,233, ,37, ,20.4, ,0.01, ,,N,76.3,13.2
170,Concord,San Francisco Bay,6/13/2020,700,165,0.09, ,0, ,117, ,74, ,1.2, ,14.9, ,73, ,10.2, ,2.2, ,1.8, ,273, ,33, ,20.2, ,0.09, ,,N,73.3,13.9
170,Concord,San Francisco Bay,6/13/2020,800,165,0.28, ,0, ,426, ,251, ,1.2, ,16.4, ,64, ,9.6, ,2.6, ,2.3, ,298, ,26, ,20.1, ,0.25, ,,N,64.3,13.9
170,Concord,San Francisco Bay,6/13/2020,900,165,0.41, ,0, ,661, ,373, ,1.1, ,17.8, ,56, ,9, ,2.6, ,2.2, ,305, ,30, ,20, ,0.39, ,,N,56.3,13.8
170,Concord,San Francisco Bay,6/13/2020,1000,165,0.53, ,0, ,801, ,471, ,1, ,19, ,48, ,7.6, ,2.7, ,2.5, ,301, ,24, ,19.9, ,0.5, ,,N,47.7,13.8
170,Concord,San Francisco Bay,6/13/2020,1100,165,0.65, ,0, ,930, ,565, ,1, ,20.1, ,43, ,7.2, ,3, ,2.7, ,303, ,26, ,19.9, ,0.6, ,,N,43.2,13.7
170,Concord,San Francisco Bay,6/13/2020,1200,165,0.71, ,0, ,985, ,604, ,1, ,20.8, ,42, ,7.3, ,3.1, ,2.6, ,297, ,30, ,19.9, ,0.64, ,,N,41.8,13.7
170,Concord,San Francisco Bay,6/13/2020,1300,165,0.75, ,0, ,1021, ,630, ,1, ,21.4, ,39, ,6.8, ,3.3, ,2.6, ,296, ,38, ,20, ,0.68, ,,N,38.8,13.6
170,Concord,San Francisco Bay,6/13/2020,1400,165,0.73, ,0, ,983, ,603, ,1, ,21.9, ,38, ,6.9, ,3.2, ,2.7, ,298, ,31, ,20.2, ,0.67, ,,N,37.8,13.6
170,Concord,San Francisco Bay,6/13/2020,1500,165,0.65, ,0, ,884, ,531, ,1, ,22.5, ,38, ,7.5, ,2.9, ,2.5, ,293, ,30, ,20.5, ,0.61, ,,N,38.1,13.6
170,Concord,San Francisco Bay,6/13/2020,1600,165,0.52, ,0, ,721, ,414, ,1.2, ,22.3, ,44, ,9.6, ,2.9, ,2.3, ,248, ,37, ,20.8, ,0.5, ,,N,44.4,13.6
170,Concord,San Francisco Bay,6/13/2020,1700,165,0.39, ,0, ,534, ,301, ,1.2, ,21.6, ,46, ,9.7, ,2.7, ,2.2, ,250, ,35, ,21.2, ,0.38, ,,N,46.4,13.6
170,Concord,San Francisco Bay,6/13/2020,1800,165,0.25, ,0, ,329, ,181, ,1.2, ,20.7, ,48, ,9.2, ,2.4, ,2.1, ,248, ,32, ,21.5, ,0.24, ,,N,47.9,13.6
170,Concord,San Francisco Bay,6/13/2020,1900,165,0.08, ,0, ,119, ,25, ,1.2, ,18.9, ,53, ,9.1, ,2.2, ,1.9, ,244, ,31, ,21.7, ,0.12, ,,N,52.9,13.7
170,Concord,San Francisco Bay,6/13/2020,2000,165,0.01, ,0, ,7, ,-47, ,1.2, ,16.8, ,62, ,9.4, ,2.1, ,1.8, ,231, ,30, ,21.9, ,0.03, ,,N,61.6,13.4
170,Concord,San Francisco Bay,6/13/2020,2100,165,0, ,0, ,0, ,-51, ,1.2, ,15.7, ,68, ,9.7, ,1.6, ,1.3, ,233, ,32, ,21.9, ,0.01, ,,N,67.6,13.3
170,Concord,San Francisco Bay,6/13/2020,2200,165,0, ,0, ,0, ,-50, ,1.2, ,14.8, ,72, ,9.8, ,1.3, ,1, ,228, ,36, ,21.9, ,0.01, ,,N,72.1,13.2
170,Concord,San Francisco Bay,6/13/2020,2300,165,0, ,0, ,0, ,-50, ,1.2, ,14.5, ,75, ,10, ,1, ,0.7, ,215, ,40, ,21.8, ,0, ,,N,74.6,13.1
170,Concord,San Francisco Bay,6/13/2020,2400,165,0, ,0, ,0, ,-50, ,1.2, ,14.3, ,76, ,10.2, ,1.2, ,1, ,246, ,25, ,21.7, ,0, ,,N,76.3,13.1
